item_id|date|title|category|content|link|photo_link|tokens_v2|top_key_freq|sentiment|summary
aipl_20220609_1001|2022-06-09|吳釗燮晚宴法參院訪團 葛利歐讚台灣以創意應對中國|政治|外交部長吳釗燮今晚款宴法國參議院訪團，友台小組副主席葛利歐盛讚，台灣以創意、智慧應對中國威脅，有如淡水河雖曲道彎延最終仍流向大海，台灣遇到莫大挑戰時用繞道手段抵達目的地，彈性處事哲學與勇氣令人激賞。外交部發布新聞稿指出，葛利歐致詞時感謝吳釗燮對訪團接待的巧思，特別訂製有兩國特色的背板來歡迎訪團。去年中國駐法大使盧沙野致函威逼友台小組主席不得訪台，但此舉適得其反，更加深法國國會挺台決心，葛利歐重申訪團與法國國會對台灣的堅定支持，並高喊「台灣萬歲」!外交部指出，吳釗燮以晚宴歡迎法國參議院外交暨國防委員會副主席葛利歐（Joël Guerriau）及訪團成員。吳釗燮感謝葛利歐「不遠萬里」率領跨黨派參議員來訪，去年3月更與參議院副議長兼友台小組主席李察（Alain Richard）共同提出「支持台灣參與國際組織工作」決議案並獲高票通過，創下法國參議院通過友台決議首例。吳釗燮表示，今年5月葛利歐除參加「福爾摩沙俱樂部」（Formosa Club）連署致函「世界衛生組織」（WHO）幹事長外，也單獨致函為台灣執言，壯大今年歐洲國家支持台灣參與國際組織聲勢。對於葛利歐與法國參院友台小組堅定力挺民主台灣的立場，政府及台灣2350萬人民深表感謝。吳釗燮指出，法國今年公布最新「印太戰略」報告，不僅再次強調台海和平穩定重要性，更多處提及台灣，感謝法國政府對台灣的重視。台灣與法國共享民主、自由及人權價值理念，更在全球產業鏈具重要地位。吳釗燮表示，台法關係在駐法代表吳志中與法國在台協會主任公孫孟（Jean-François CASABONNE-MASONNAVE）努力下成果豐碩，包括新設的台北法國學校今年9月將正式運作，立院正式通過調降法國香檳酒輸台稅率，讓民眾可用更優惠價格享用法國香檳，期盼台法未來持續深化各方面交流。|https://www.cna.com.tw/news/aipl/202206090446.aspx|https://imgcdn.cna.com.tw/www/WebPhotos/200/20220610/1152x768_20220610000002.jpg|['外交部長', '吳釗燮', '款宴', '法國', '參議院', '友台', '小組', '副主席', '葛利歐', '台灣', '創意', '智慧', '中國', '威脅', '淡水河', '大海', '台灣', '遇到', '挑戰', '手段', '目的地', '處事', '哲學', '勇氣', '外交部', '發布', '新聞稿', '葛利歐', '致詞', '吳釗燮', '接待', '巧思', '訂製', '特色', '背板', '訪團', '中國', '大使', '沙野', '致函', '主席', '法國國會', '挺台', '葛利歐', '法國國會', '台灣', '支持', '台灣', '外交部', '吳釗燮', '晚宴', '法國', '參議院', '外交', '國防', '委員會', '副主席', '葛利歐', '訪團', '成員', '吳釗燮', '葛利歐', '跨黨派', '參議員', '來訪', '參議院', '副議長', '友台', '小組', '主席', '李察', '提出', '支持', '台灣', '參與', '國際', '組織', '工作', '決議案', '高票', '通過', '創下', '法國', '參議院', '通過', '友台', '吳釗燮', '葛利歐', '參加', '爾摩沙', '俱樂部', '連署', '致函', '世界', '衛生', '組織', '事長', '台灣', '執言', '歐洲國家', '支持', '台灣', '參與', '國際', '組織', '聲勢', '法國參院友台', '小組', '挺民主', '台灣', '立場', '政府', '台灣', '人民', '吳釗燮', '法國', '印太', '戰略', '報告', '台海', '重要性', '台灣', '法國', '政府', '台灣', '台灣', '法國', '民主', '自由', '人權', '價值', '理念', '全球', '產業鏈', '地位', '吳釗燮', '台法', '關係', '法代表', '吳志', '法國', '協會', '主任', '公孫', '成果', '新設', '台北', '法國', '學校', '運作', '立院', '通過', '法國', '香檳酒', '稅率', '民眾', '價格', '享用', '法國', '香檳', '台法', '方面']|[('台灣', 12), ('法國', 10), ('吳釗燮', 7), ('葛利歐', 6), ('參議院', 4), ('友台', 3), ('小組', 3), ('支持', 3), ('組織', 3), ('通過', 3), ('副主席', 2), ('中國', 2), ('外交部', 2), ('訪團', 2), ('致函', 2), ('主席', 2), ('法國國會', 2), ('參與', 2), ('國際', 2), ('政府', 2), ('台法', 2), ('外交部長', 1), ('款宴', 1), ('創意', 1), ('智慧', 1), ('威脅', 1), ('淡水河', 1), ('大海', 1), ('遇到', 1), ('挑戰', 1), ('手段', 1), ('目的地', 1), ('哲學', 1), ('勇氣', 1), ('發布', 1), ('新聞稿', 1), ('接待', 1), ('巧思', 1), ('訂製', 1), ('特色', 1), ('背板', 1), ('大使', 1), ('沙野', 1), ('晚宴', 1), ('外交', 1), ('國防', 1), ('委員會', 1), ('成員', 1), ('跨黨派', 1), ('參議員', 1), ('副議長', 1), ('李察', 1), ('提出', 1), ('工作', 1), ('決議案', 1), ('高票', 1), ('創下', 1), ('參加', 1), ('爾摩沙', 1), ('俱樂部', 1), ('連署', 1), ('世界', 1), ('衛生', 1), ('事長', 1), ('歐洲國家', 1), ('聲勢', 1), ('法國參院友台', 1), ('挺民主', 1), ('立場', 1), ('人民', 1), ('印太', 1), ('戰略', 1), ('報告', 1), ('台海', 1), ('重要性', 1), ('民主', 1), ('自由', 1), ('人權', 1), ('價值', 1), ('理念', 1), ('全球', 1), ('產業鏈', 1), ('地位', 1), ('關係', 1), ('法代表', 1), ('吳志', 1), ('協會', 1), ('主任', 1), ('公孫', 1), ('成果', 1), ('新設', 1), ('台北', 1), ('學校', 1), ('立院', 1), ('香檳酒', 1), ('稅率', 1), ('民眾', 1), ('價格', 1), ('享用', 1), ('香檳', 1), ('方面', 1)]|0.99|['吳釗燮感謝葛利歐「不遠萬里」率領跨黨派參議員來訪', '去年3月更與參議院副議長兼友台小組主席李察（Alain Richard）共同提出「支持台灣參與國際組織工作」決議案並獲高票通過', '吳釗燮以晚宴歡迎法國參議院外交暨國防委員會副主席葛利歐（Joël Guerriau）及訪團成員', '外交部長吳釗燮今晚款宴法國參議院訪團', '葛利歐重申訪團與法國國會對台灣的堅定支持']
aipl_20220609_1002|2022-06-09|謝長廷投書日媒 感謝日援贈疫苗使台日友情升溫|政治|駐日代表謝長廷投書日本產經新聞，對於日本去年援贈台灣COVID-19（2019冠狀病毒疾病）疫苗一事重申謝意，並表示面對後疫情時代的復興（重建），台日能更加強合作。謝長廷在投書中指出，去年6月4日飛往台灣的日本航空飛機在雨中的成田機場起飛，當這班飛機平安降落台灣時，他心中卸下大石感到放心，同時也被日本溫馨的友情深受感動。謝長廷表示，這班飛機是載著日本最早援贈外國、提供給台灣的124萬劑疫苗。去年5月台灣疫情急速擴大，社會充滿不安。來自日本的「友情疫苗」對台灣而言是「及時雨」。之後日本再援贈台灣疫苗，總計6次共約420萬劑，很多台灣人的性命因而得救。這正是 「患難見真情」，他要再度向日本民眾表達感謝。他說，這2年多，全球為了因應2019冠狀病毒疾病這種未知的病毒大蔓延，與世界衛生組織（WHO）一同持續摸索過來，但是台灣今年也未獲得世界衛生大會（WHA）之邀出席。無法依賴世衛組織的台灣，一邊與日本、歐美各國密切合作，一邊獨自推行防疫對策。他認為，世衛組織是為了讓世人活得健康而成立的國際組織。受到中國意向的影響，世衛組織不准台灣參與，這不僅嚴重欠缺中立性，也造成世界的防疫合作出現地理上的空白。台灣如果能參加世衛的話，在醫療、公共衛生的議題上，可將台灣的防疫經驗與世界各國分享，讓國際合作能更順利推動。謝長廷還指出，中國政府常主張台灣是中華人民共和國的一部分，不僅妨礙台灣參與國際組織，以武力威嚇，逼迫台灣接受統一。台灣歷經民主化過程，進行修憲，採取可以直接民選總統的民主體制，並不隸屬中華人民共和國。他說，俄羅斯對烏克蘭的侵略是企圖片面變更國際秩序，威脅世界的民主社會。台灣捐贈醫療物資等給烏克蘭，作為對抗威權主義的民主陣營的最前線，展現連帶關係。去年年底開始感染力強的變種病毒株Omicron肆虐全球，台灣的疫情也擴大，但確診者當中大多是輕症或無症狀，因此今年4月開始改變方針，以照料中症和重症患者為優先考量。採取以「正常生活、積極防疫、穩健開放」為目標的「新台灣模式」。今後將視疫情程度，重啟商務、觀光的往來。謝長廷最後強調，台灣與日本是共享自由、民主、人權等共同價值觀、值得信賴的夥伴。日本去年6月參議院全體一致通過支持台灣參加世界衛生大會，日本47都道府縣當中有41個議會也通過同樣的決議。對於日本各界的支持，他深深感謝，並表示今後台灣也會與日本攜手加強防疫、醫療方面的合作，面對後疫情時代的復興，希望台日合作能強化。|https://www.cna.com.tw/news/aipl/202206090413.aspx||['代表', '謝長廷', '投書', '日本', '產經新聞', '日本', '台灣', '冠狀', '病毒', '疾病', '疫苗', '謝意', '面對', '疫情', '時代', '復興', '重建', '台日', '謝長廷', '投書', '台灣', '日本', '航空', '飛機', '成田', '機場', '起飛', '飛機', '降落', '台灣', '卸下', '日本', '友情', '謝長廷', '飛機', '日本', '外國', '台灣', '疫苗', '台灣', '疫情', '擴大', '社會', '日本', '友情', '疫苗', '台灣', '日本', '台灣', '疫苗', '台灣人', '性命', '真情', '日本', '民眾', '表達', '全球', '冠狀', '病毒', '疾病', '病毒', '世界', '衛生', '組織', '摸索過來', '台灣', '世界', '衛生', '大會', '世衛', '組織', '台灣', '日本', '推行', '防疫', '對策', '世衛', '組織', '世人', '成立', '國際', '組織', '中國', '意向', '影響', '世衛', '組織', '台灣', '參與', '中立性', '世界', '防疫', '地理', '台灣', '參加', '世衛', '醫療', '衛生', '議題', '台灣', '防疫', '經驗', '世界', '國際', '推動', '謝長廷', '中國', '政府', '台灣', '中華', '人民', '共和國', '妨礙', '台灣', '參與', '國際', '組織', '武力', '威嚇', '台灣', '接受', '台灣', '過程', '進行', '修憲', '採取', '總統', '民主', '體制', '中華', '人民', '共和國', '俄羅斯', '烏克蘭', '企圖', '變更', '國際', '秩序', '威脅', '世界', '民主', '社會', '台灣', '物資', '烏克蘭', '對抗', '威權主義', '民主', '陣營', '前線', '展現', '關係', '感染力', '變種', '病毒', '肆虐', '全球', '台灣', '疫情', '擴大', '確診者', '症狀', '改變', '方針', '患者', '採取', '生活', '防疫', '目標', '台灣模式', '疫情', '程度', '重啟', '商務', '觀光', '往來', '謝長廷', '台灣', '日本', '自由', '人權', '價值觀', '夥伴', '日本', '參議院', '全體', '通過', '支持', '台灣', '參加', '世界', '衛生', '大會', '日本', '議會', '通過', '決議', '日本', '各界', '支持', '台灣', '日本', '防疫', '醫療', '方面', '面對', '疫情', '時代', '復興', '日合作']|[('台灣', 21), ('日本', 14), ('世界', 6), ('組織', 6), ('謝長廷', 5), ('疫情', 5), ('病毒', 4), ('疫苗', 4), ('衛生', 4), ('世衛', 4), ('國際', 4), ('飛機', 3), ('民主', 3), ('投書', 2), ('冠狀', 2), ('疾病', 2), ('面對', 2), ('時代', 2), ('復興', 2), ('友情', 2), ('擴大', 2), ('社會', 2), ('全球', 2), ('大會', 2), ('中國', 2), ('參與', 2), ('參加', 2), ('醫療', 2), ('中華', 2), ('人民', 2), ('共和國', 2), ('採取', 2), ('烏克蘭', 2), ('通過', 2), ('支持', 2), ('代表', 1), ('產經新聞', 1), ('謝意', 1), ('重建', 1), ('台日', 1), ('航空', 1), ('成田', 1), ('機場', 1), ('卸下', 1), ('外國', 1), ('台灣人', 1), ('性命', 1), ('真情', 1), ('民眾', 1), ('表達', 1), ('推行', 1), ('對策', 1), ('世人', 1), ('成立', 1), ('意向', 1), ('影響', 1), ('中立性', 1), ('地理', 1), ('議題', 1), ('經驗', 1), ('推動', 1), ('政府', 1), ('妨礙', 1), ('武力', 1), ('威嚇', 1), ('接受', 1), ('過程', 1), ('進行', 1), ('總統', 1), ('體制', 1), ('俄羅斯', 1), ('企圖', 1), ('變更', 1), ('秩序', 1), ('威脅', 1), ('物資', 1), ('對抗', 1), ('威權主義', 1), ('陣營', 1), ('前線', 1), ('展現', 1), ('關係', 1), ('感染力', 1), ('變種', 1), ('肆虐', 1), ('症狀', 1), ('改變', 1), ('方針', 1), ('患者', 1), ('生活', 1), ('目標', 1), ('台灣模式', 1), ('程度', 1), ('重啟', 1), ('商務', 1), ('自由', 1), ('人權', 1), ('價值觀', 1), ('夥伴', 1), ('參議院', 1), ('全體', 1), ('議會', 1), ('決議', 1), ('各界', 1), ('方面', 1), ('日合作', 1)]|0.94|['世衛組織不准台灣參與', '不僅妨礙台灣參與國際組織', '日本去年6月參議院全體一致通過支持台灣參加世界衛生大會', '但是台灣今年也未獲得世界衛生大會（WHA）之邀出席', '無法依賴世衛組織的台灣']
aipl_20220609_1003|2022-06-09|蔡其昌快篩陽性居家隔離 10日起一週行程取消|政治|立法院副院長蔡其昌今天晚間在臉書發文指出，晚上得知團隊同仁快篩陽性，他也馬上快篩，結果呈現陽性，目前沒有任何症狀，已取消未來一週行程在家隔離，一切遵循防疫規範辦理。蔡其昌晚間在臉書發文指出，「跟各位鄉親朋友說聲不好意思，我確診了。」他指出，今天晚上回到家，得知團隊同仁快篩陽性，也馬上快篩，結果呈現陽性，目前沒有任何症狀，請大家放心。他說，已取消未來一週行程在家進行隔離，一切遵循防疫規範辦理。蔡其昌提醒民眾，面對疫情謹慎但不需過度恐慌，持續落實戴口罩、勤洗手，並接種疫苗提升保護力，一起平安度過考驗。蔡其昌也說，「對寶貝女兒很抱歉，害妳不能參加明天的畢業典禮了」。|https://www.cna.com.tw/news/aipl/202206095007.aspx|https://imgcdn.cna.com.tw/www/webphotos/WebCover/420/20220609/1200x900_069142847269.jpg|['立法院', '副院長', '蔡其昌', '臉書', '發文', '團隊', '同仁', '陽性', '陽性', '症狀', '取消', '行程', '隔離', '防疫', '規範', '辦理', '蔡其昌', '臉書', '發文', '鄉親', '朋友', '確診', '團隊', '同仁', '陽性', '陽性', '症狀', '取消', '行程', '進行', '隔離', '防疫', '規範', '辦理', '蔡其昌', '民眾', '面對', '疫情', '口罩', '洗手', '疫苗', '提升', '保護力', '考驗', '蔡其昌', '參加']|[('蔡其昌', 4), ('陽性', 4), ('臉書', 2), ('發文', 2), ('團隊', 2), ('同仁', 2), ('症狀', 2), ('取消', 2), ('行程', 2), ('隔離', 2), ('規範', 2), ('辦理', 2), ('立法院', 1), ('副院長', 1), ('鄉親', 1), ('朋友', 1), ('進行', 1), ('民眾', 1), ('面對', 1), ('疫情', 1), ('口罩', 1), ('疫苗', 1), ('提升', 1), ('保護力', 1), ('考驗', 1), ('參加', 1)]|0.89|['蔡其昌晚間在臉書發文指出', '立法院副院長蔡其昌今天晚間在臉書發文指出', '蔡其昌也說', '一切遵循防疫規範辦理', '一切遵循防疫規範辦理']
aipl_20220609_1004|2022-06-09|打高端入境菲律賓免隔離 外交部：提升旅行便利性|政治|菲律賓政府採認台灣「數位新冠病毒健康證明」，並規定接種高端疫苗民眾也可免隔離入境。外交部今天表示，菲律賓政府的決定保障台灣人權益，並提升兩國間旅行的便利性，外交部對此表達歡迎與肯定。外交部部發言人歐江安向中央社表示，菲律賓「新興傳染病管理跨部會工作小組」（IATF-MEID）今年3月10日決議接受並承認台灣核發的「數位新冠病毒健康證明」與「國際預防接種證明書」（簡稱黃皮書），該工作小組7日再度致函菲國檢疫局（Bureau of Quarantine）重申該決議內容。歐江安表示，對於菲國政府這項保障台灣人權益及提升兩國旅行便利的決定，外交部表示歡迎與肯定。歐江安指出，依據菲國檢疫最新相關規定，接種包括台灣高端疫苗在內的3劑COVID-19疫苗民眾，入境菲律賓時無須出示入境前48小時內核酸（RT-PCR）檢測或24小時內實驗室抗原檢測的陰性證明，也不需要接受隔離檢疫。歐江安表示，台菲相互採認疫苗接種證明除了有助於雙邊人員往來外，也有助於兩國推動疫後經貿復甦。外交部期盼台菲雙方持續就醫療衛生等相關議題進行實質合作，共同促進兩國人民的福祉與便利。|https://www.cna.com.tw/news/aipl/202206090410.aspx||['菲律賓', '政府', '採認', '台灣', '新冠病毒', '證明', '接種', '疫苗', '民眾', '隔離', '入境', '外交部', '菲律賓', '政府', '決定', '保障', '台灣人', '權益', '提升', '國間', '旅行', '便利性', '外交部', '表達', '外交部部', '發言人', '歐江安', '中央社', '菲律賓', '傳染病', '管理', '部會', '工作', '小組', '決議', '接受', '台灣', '核發', '新冠病毒', '國際', '接種', '證明書', '皮書', '工作', '小組', '致函', '菲國', '檢疫局', '決議', '內容', '歐江安', '菲國', '政府', '保障', '台灣人', '權益', '提升', '旅行', '決定', '外交部', '江安', '菲國', '檢疫', '規定', '接種', '台灣', '高端', '疫苗', '疫苗', '民眾', '入境', '菲律賓', '出示', '入境前48', '小時', '小時', '實驗室', '陰性', '證明', '接受', '隔離', '檢疫', '歐江安', '台菲', '疫苗', '接種', '證明', '往來', '推動', '經貿', '外交部', '台菲', '衛生等', '議題', '進行', '實質合作', '福祉']|[('菲律賓', 4), ('接種', 4), ('疫苗', 4), ('外交部', 4), ('政府', 3), ('台灣', 3), ('證明', 3), ('歐江安', 3), ('菲國', 3), ('新冠病毒', 2), ('民眾', 2), ('隔離', 2), ('決定', 2), ('保障', 2), ('台灣人', 2), ('權益', 2), ('提升', 2), ('工作', 2), ('小組', 2), ('決議', 2), ('接受', 2), ('小時', 2), ('台菲', 2), ('採認', 1), ('國間', 1), ('便利性', 1), ('表達', 1), ('外交部部', 1), ('發言人', 1), ('中央社', 1), ('傳染病', 1), ('管理', 1), ('部會', 1), ('核發', 1), ('國際', 1), ('證明書', 1), ('皮書', 1), ('致函', 1), ('檢疫局', 1), ('內容', 1), ('江安', 1), ('規定', 1), ('高端', 1), ('出示', 1), ('實驗室', 1), ('陰性', 1), ('推動', 1), ('經貿', 1), ('衛生等', 1), ('議題', 1), ('進行', 1), ('實質合作', 1), ('福祉', 1)]|0.97|['對於菲國政府這項保障台灣人權益及提升兩國旅行便利的決定', '菲律賓「新興傳染病管理跨部會工作小組」（IATF-MEID）今年3月10日決議接受並承認台灣核發的「數位新冠病毒健康證明」與「國際預防接種證明書」（簡稱黃皮書）', '台菲相互採認疫苗接種證明除了有助於雙邊人員往來外', '菲律賓政府的決定保障台灣人權益', '並規定接種高端疫苗民眾也可免隔離入境']
aipl_20220609_1005|2022-06-09|總統府新增1名憲兵確診 與正副總統無接觸史|政治|總統府今天新增1名憲兵確診案例，這名憲兵近期與總統、副總統及總統府、國安會等官員皆無接觸史；總統府各項業務正常運作。總統府發言人張惇涵晚間表示，總統府新增1名憲兵確診案例，該名憲兵無匡列同寢密切接觸者，且近期與總統、副總統及總統府、國安會等官員皆無接觸史。他並說，總統府各項業務正常運作，並持續依照防疫指引，落實相關檢疫措施及防疫工作。|https://www.cna.com.tw/news/aipl/202206090380.aspx||['總統府', '憲兵', '確診', '案例', '憲兵', '總統', '副總統', '總統府', '國安會', '官員', '接觸史', '總統府', '業務', '運作', '總統府', '發言人', '張惇涵', '總統府', '憲兵', '確診', '案例', '憲兵', '匡列同寢', '接觸', '總統', '副總統', '總統府', '國安會', '官員', '接觸史', '總統府', '業務', '運作', '防疫', '檢疫', '措施', '防疫', '工作']|[('總統府', 7), ('憲兵', 4), ('案例', 2), ('總統', 2), ('副總統', 2), ('國安會', 2), ('官員', 2), ('接觸史', 2), ('業務', 2), ('發言人', 1), ('張惇涵', 1), ('確診', 1), ('匡列同寢', 1), ('接觸', 1), ('措施', 1), ('工作', 1)]|0.92|['這名憲兵近期與總統、副總統及總統府、國安會等官員皆無接觸史', '且近期與總統、副總統及總統府、國安會等官員皆無接觸史', '該名憲兵無匡列同寢密切接觸者', '他並說', '並持續依照防疫指引']
aipl_20220609_1006|2022-06-09|陸軍官校5名留美軍校生歸國 獲授少尉軍階|政治|陸軍官校今天表示，送訓美國軍校的學生近日陸續畢業，分別是西點軍校胡家琪、維吉尼亞軍校陳昱文及夏揚、色岱爾軍校江嘉豐、威爾猛軍校徐靖，今天由校長侯嘉倫少將親自授少尉軍階，正式成為國軍幹部。陸軍軍官學校晚間在臉書粉絲團上表示，陸軍學校送訓美國軍校的學生近日陸續畢業，完成相關檢疫後於上午返校參加授階典禮，典禮由校長侯嘉倫少將主持，親自授予西點軍校胡家琪、維吉尼亞軍校陳昱文及夏揚、色岱爾軍校江嘉豐、威爾猛軍校徐靖等5人少尉軍階，正式成為國軍基層幹部的一員。侯嘉倫致詞指出，他除了肯定5人在國外的成就與毅力，也勉勵要充實本職學能以奠定領導基礎，並強化領導統御、凝聚部隊向心力，最後更期勉將所學發揮在部隊，成為一名現代化優質幹部。青年日報近日也報導，胡家琪是台灣第3個前往西點軍校就讀的女軍校生，胡家琪在西點1年級時，即代表學校參加全美大學運動賽事，榮獲手槍錦標賽全國女子團體總成績第3名佳績，3年級時再獲派參加全美大學射擊賽，並成為西點夏季領導營隊A連實習連長。此外，她去年暑假主動報名參加美軍野地攻防求生訓練，更到美國防大學戰爭學校見習，畢業前榮獲全美大學「手槍項目」卓越體育徽章榮譽。|https://www.cna.com.tw/news/aipl/202206090377.aspx||['陸軍', '官校', '美國', '軍校', '學生', '西點', '軍校', '胡家琪', '維吉尼亞軍校', '陳昱文', '夏揚', '色岱爾', '軍校', '江嘉豐', '威爾猛', '軍校', '徐靖', '校長', '侯嘉倫', '將親', '少尉軍階', '國軍', '幹部', '陸軍', '軍官', '學校', '粉絲團', '陸軍', '學校', '送訓', '美國軍校', '學生', '完成', '檢疫', '返校', '參加', '典禮', '典禮', '校長', '侯嘉倫', '少將', '主持', '西點', '軍校', '胡家琪', '維吉尼亞', '軍校', '陳昱文', '夏揚', '色岱爾', '軍校', '江嘉豐', '威爾猛', '軍校', '軍階', '國軍', '幹部', '侯嘉倫', '致詞', '國外', '成就', '毅力', '勉勵', '職學', '奠定', '領導', '基礎', '領導', '統御', '凝聚部隊', '心力', '部隊', '幹部', '青年日報', '胡家琪', '台灣', '軍校', '女軍校生', '胡家琪', '點1', '年級', '學校', '參加', '全美', '大學', '運動', '賽事', '手槍', '錦標賽', '女子', '團體', '成績', '佳績', '3年級', '參加', '全美大學', '射擊賽', '西點', '領導', '營隊', '實習', '連長', '報名參加', '美軍野地攻防求生', '訓練', '美國', '大學', '戰爭', '學校見習', '美大學', '手槍項目', '育徽章', '榮譽']|[('軍校', 9), ('胡家琪', 4), ('陸軍', 3), ('西點', 3), ('侯嘉倫', 3), ('幹部', 3), ('學校', 3), ('參加', 3), ('領導', 3), ('美國', 2), ('學生', 2), ('陳昱文', 2), ('夏揚', 2), ('色岱爾', 2), ('江嘉豐', 2), ('威爾猛', 2), ('校長', 2), ('國軍', 2), ('典禮', 2), ('大學', 2), ('官校', 1), ('維吉尼亞軍校', 1), ('徐靖', 1), ('將親', 1), ('少尉軍階', 1), ('軍官', 1), ('粉絲團', 1), ('美國軍校', 1), ('完成', 1), ('少將', 1), ('主持', 1), ('維吉尼亞', 1), ('軍階', 1), ('國外', 1), ('成就', 1), ('毅力', 1), ('勉勵', 1), ('職學', 1), ('奠定', 1), ('基礎', 1), ('統御', 1), ('凝聚部隊', 1), ('心力', 1), ('部隊', 1), ('青年日報', 1), ('台灣', 1), ('女軍校生', 1), ('點1', 1), ('年級', 1), ('全美', 1), ('運動', 1), ('賽事', 1), ('手槍', 1), ('錦標賽', 1), ('女子', 1), ('團體', 1), ('成績', 1), ('佳績', 1), ('3年級', 1), ('全美大學', 1), ('射擊賽', 1), ('營隊', 1), ('連長', 1), ('美軍野地攻防求生', 1), ('訓練', 1), ('戰爭', 1), ('學校見習', 1), ('美大學', 1), ('手槍項目', 1), ('育徽章', 1), ('榮譽', 1)]|0.99|['陸軍學校送訓美國軍校的學生近日陸續畢業', '親自授予西點軍校胡家琪、維吉尼亞軍校陳昱文及夏揚、色岱爾軍校江嘉豐、威爾猛軍校徐靖等5人少尉軍階', '送訓美國軍校的學生近日陸續畢業', '並成為西點夏季領導營隊A連實習連長', '正式成為國軍幹部']
